Date,Temperature,State
2010-06,13.4,Tasmania
2011-06,13.2,Tasmania
2012-06,12.5,Tasmania
2013-06,13,Tasmania
2014-06,13.3,Tasmania
2015-06,12.9,Tasmania
2016-06,13.5,Tasmania
2017-06,13.9,Tasmania
2018-06,12.8,Tasmania
2019-06,13.6,Tasmania
2020-06,12.8,Tasmania
2021-06,13.4,Tasmania
2022-06,12.5,Tasmania
2023-06,13.6,Tasmania
2010-07,13.9,Tasmania
2011-07,12,Tasmania
2012-07,12.9,Tasmania
2013-07,13.7,Tasmania
2014-07,13.4,Tasmania
2015-07,12.1,Tasmania
2016-07,13.2,Tasmania
2017-07,12.2,Tasmania
2018-07,13.4,Tasmania
2019-07,13.5,Tasmania
2020-07,12.5,Tasmania
2021-07,13,Tasmania
2022-07,12.8,Tasmania
2023-07,14.7,Tasmania
2010-08,13.8,Tasmania
2011-08,14.7,Tasmania
2012-08,13.8,Tasmania
2013-08,14.2,Tasmania
2014-08,14.6,Tasmania
2015-08,12.4,Tasmania
2016-08,14.3,Tasmania
2017-08,13.3,Tasmania
2018-08,13.9,Tasmania
2019-08,13.7,Tasmania
2020-08,13.6,Tasmania
2021-08,14.4,Tasmania
2022-08,14.6,Tasmania
2023-08,15.2,Tasmania
2010-09,14.8,Tasmania
2011-09,16.3,Tasmania
2012-09,15.9,Tasmania
2013-09,16.7,Tasmania
2014-09,17.9,Tasmania
2015-09,16.2,Tasmania
2016-09,16.2,Tasmania
2017-09,15.1,Tasmania
2018-09,16.3,Tasmania
2019-09,16.7,Tasmania
2020-09,16.8,Tasmania
2021-09,15.8,Tasmania
2022-09,15.3,Tasmania
2023-09,17.5,Tasmania
2010-10,18.5,Tasmania
2011-10,17.1,Tasmania
2012-10,17.5,Tasmania
2013-10,17.7,Tasmania
2014-10,18.1,Tasmania
2015-10,19.7,Tasmania
2016-10,17.2,Tasmania
2017-10,20,Tasmania
2018-10,18.3,Tasmania
2019-10,18.8,Tasmania
2020-10,16,Tasmania
2021-10,16.5,Tasmania
2022-10,16.9,Tasmania
2023-10,18,Tasmania
2010-11,19,Tasmania
2011-11,20.7,Tasmania
2012-11,20.4,Tasmania
2013-11,16.9,Tasmania
2014-11,19.4,Tasmania
2015-11,20.5,Tasmania
2016-11,18.6,Tasmania
2017-11,22.4,Tasmania
2018-11,19.5,Tasmania
2019-11,20.2,Tasmania
2020-11,22.3,Tasmania
2021-11,18.3,Tasmania
2022-11,18.5,Tasmania
2023-11,19,Tasmania
2010-12,20.3,Tasmania
2011-12,20.3,Tasmania
2012-12,22.5,Tasmania
2013-12,21.2,Tasmania
2014-12,20.3,Tasmania
2015-12,22.5,Tasmania
2016-12,22,Tasmania
2017-12,22.5,Tasmania
2018-12,22.3,Tasmania
2019-12,21.8,Tasmania
2020-12,20.7,Tasmania
2021-12,21.1,Tasmania
2022-12,19.8,Tasmania
2023-12,21.3,Tasmania
2010-01,27,Victoria
2011-01,26.2,Victoria
2012-01,27.4,Victoria
2013-01,28,Victoria
2014-01,28.9,Victoria
2015-01,26.9,Victoria
2016-01,27.2,Victoria
2017-01,27.6,Victoria
2018-01,28.3,Victoria
2019-01,30.4,Victoria
2020-01,27.8,Victoria
2021-01,26.1,Victoria
2022-01,30,Victoria
2023-01,26.9,Victoria
2010-02,27.8,Victoria
2011-02,24.2,Victoria
2012-02,26.9,Victoria
2013-02,29,Victoria
2014-02,28.8,Victoria
2015-02,28,Victoria
2016-02,27,Victoria
2017-02,26.7,Victoria
2018-02,27.9,Victoria
2019-02,27.7,Victoria
2020-02,24.9,Victoria
2021-02,25.3,Victoria
2022-02,26.3,Victoria
2023-02,25.9,Victoria
2010-03,25,Victoria
2011-03,22.5,Victoria
2012-03,22.6,Victoria
2013-03,26.9,Victoria
2014-03,25.5,Victoria
2015-03,23.8,Victoria
2016-03,25.7,Victoria
2017-03,27.8,Victoria
2018-03,25.8,Victoria
2019-03,26.4,Victoria
2020-03,22.9,Victoria
2021-03,22.5,Victoria
2022-03,24.6,Victoria
2023-03,23.8,Victoria
2010-04,22.1,Victoria
2011-04,20.3,Victoria
2012-04,21,Victoria
2013-04,20.5,Victoria
2014-04,20.1,Victoria
2015-04,19.4,Victoria
2016-04,22.7,Victoria
2017-04,20.6,Victoria
2018-04,22.9,Victoria
2019-04,22.6,Victoria
2020-04,18.8,Victoria
2021-04,20.6,Victoria
2022-04,20.7,Victoria
2023-04,20.3,Victoria
2010-05,17.3,Victoria
2011-05,15.2,Victoria
2012-05,15.7,Victoria
2013-05,17.7,Victoria
2014-05,18.4,Victoria
2015-05,16.9,Victoria
2016-05,18.1,Victoria
2017-05,16.6,Victoria
2018-05,17.2,Victoria
2019-05,17.5,Victoria
2020-05,15.5,Victoria
2021-05,17.3,Victoria
2022-05,16.4,Victoria
2023-05,16.2,Victoria
2010-06,13.4,Victoria
2011-06,14.6,Victoria
2012-06,13.4,Victoria
2013-06,14.1,Victoria
2014-06,14.7,Victoria
2015-06,13.8,Victoria
2016-06,13.5,Victoria
2017-06,14.3,Victoria
2018-06,13.9,Victoria
2019-06,14.7,Victoria
2020-06,14.2,Victoria
2021-06,14.5,Victoria
2022-06,13.6,Victoria
2023-06,14.4,Victoria
2010-07,13.3,Victoria
2011-07,13.5,Victoria
2012-07,13.6,Victoria
2013-07,14.7,Victoria
2014-07,13.5,Victoria
2015-07,12.7,Victoria
2016-07,13.8,Victoria
2017-07,14,Victoria
2018-07,14.1,Victoria
2019-07,14.3,Victoria
2020-07,13.2,Victoria
2021-07,13.5,Victoria
2022-07,13.4,Victoria
2023-07,14.8,Victoria
2010-08,13.4,Victoria
2011-08,16.3,Victoria
2012-08,14.1,Victoria
2013-08,15.6,Victoria
2014-08,15,Victoria
2015-08,13.4,Victoria
2016-08,15.2,Victoria
2017-08,14.2,Victoria
2018-08,14.8,Victoria
2019-08,14.1,Victoria
2020-08,14.5,Victoria
2021-08,15.8,Victoria
2022-08,15,Victoria
2023-08,15.7,Victoria
2010-09,15.1,Victoria
2011-09,18.4,Victoria
2012-09,17.7,Victoria
2013-09,19.1,Victoria
2014-09,18.1,Victoria
2015-09,17.3,Victoria
2016-09,16.2,Victoria
2017-09,17.7,Victoria
2018-09,17.4,Victoria
2019-09,17.5,Victoria
2020-09,17.7,Victoria
2021-09,17.9,Victoria
2022-09,16.1,Victoria
2023-09,20.7,Victoria
2010-10,19.4,Victoria
2011-10,19.8,Victoria
2012-10,20.3,Victoria
2013-10,18.9,Victoria
2014-10,22.1,Victoria
2015-10,25.5,Victoria
2016-10,18.5,Victoria
2017-10,21.6,Victoria
2018-10,21.8,Victoria
2019-10,21.6,Victoria
2020-10,19,Victoria
2021-10,19.2,Victoria
2022-10,18.9,Victoria
2023-10,19.9,Victoria
2010-11,22,Victoria
2011-11,23.4,Victoria
2012-11,23.3,Victoria
2013-11,21.1,Victoria
2014-11,23.9,Victoria
2015-11,23.6,Victoria
2016-11,21.2,Victoria
2017-11,26.6,Victoria
2018-11,22.5,Victoria
2019-11,22.4,Victoria
2020-11,24.8,Victoria
2021-11,20.3,Victoria
2022-11,20.1,Victoria
2023-11,22.4,Victoria
2010-12,24.1,Victoria
2011-12,24.4,Victoria
2012-12,26,Victoria
2013-12,24.7,Victoria
2014-12,24.9,Victoria
2015-12,29.1,Victoria
2016-12,26.3,Victoria
2017-12,25.6,Victoria
2018-12,26.1,Victoria
2019-12,26.4,Victoria
2020-12,23.8,Victoria
2021-12,24.7,Victoria
2022-12,24.1,Victoria
2023-12,24,Victoria
2010-01,35,Western Australia
2011-01,33.7,Western Australia
2012-01,33.4,Western Australia
2013-01,32.3,Western Australia
2014-01,32.9,Western Australia
2015-01,33.8,Western Australia
2016-01,32.4,Western Australia
2017-01,32,Western Australia
2018-01,31.7,Western Australia
2019-01,31.3,Western Australia
2020-01,31.6,Western Australia
2021-01,33.6,Western Australia
2022-01,34.6,Western Australia
2023-01,33.7,Western Australia
2010-02,33.1,Western Australia
2011-02,34.9,Western Australia
2012-02,31.3,Western Australia
2013-02,34.6,Western Australia
2014-02,33.7,Western Australia
2015-02,33.1,Western Australia
2016-02,32.8,Western Australia
2017-02,30.3,Western Australia
2018-02,30.8,Western Australia
2019-02,32.2,Western Australia
2020-02,33,Western Australia
2021-02,30.8,Western Australia
2022-02,35.1,Western Australia
2023-02,33,Western Australia
2010-03,31.1,Western Australia
2011-03,32.8,Western Australia
2012-03,31.6,Western Australia
2013-03,28.4,Western Australia
2014-03,30.8,Western Australia
2015-03,29.9,Western Australia
2016-03,30,Western Australia
2017-03,28.3,Western Australia
2018-03,30.5,Western Australia
2019-03,31,Western Australia
2020-03,30.3,Western Australia
2021-03,30.4,Western Australia
2022-03,30.5,Western Australia
2023-03,30.6,Western Australia
2010-04,25.7,Western Australia
2011-04,27.9,Western Australia
2012-04,26.4,Western Australia
2013-04,28.7,Western Australia
2014-04,26.9,Western Australia
2015-04,25.7,Western Australia
2016-04,25,Western Australia
2017-04,27.5,Western Australia
2018-04,26.5,Western Australia
2019-04,26,Western Australia
2020-04,26.9,Western Australia
2021-04,27.3,Western Australia
2022-04,26,Western Australia
2023-04,24,Western Australia
2010-05,22.2,Western Australia
2011-05,23.6,Western Australia
2012-05,23,Western Australia
2013-05,21.7,Western Australia
2014-05,21.3,Western Australia
2015-05,21.4,Western Australia
2016-05,20.8,Western Australia
2017-05,22.9,Western Australia
2018-05,24.2,Western Australia
2019-05,22.5,Western Australia
2020-05,22.1,Western Australia
2021-05,22.4,Western Australia
2022-05,22.2,Western Australia
2023-05,22.4,Western Australia
2010-06,19.3,Western Australia
2011-06,19.7,Western Australia
2012-06,19.3,Western Australia
2013-06,19.9,Western Australia
2014-06,19.6,Western Australia
2015-06,21,Western Australia
2016-06,18.5,Western Australia
2017-06,21.5,Western Australia
2018-06,19.3,Western Australia
2019-06,19.6,Western Australia
2020-06,21.3,Western Australia
2021-06,18.8,Western Australia
2022-06,19.9,Western Australia
2023-06,17.4,Western Australia
2010-07,18.3,Western Australia
2011-07,18.4,Western Australia
2012-07,19.2,Western Australia
2013-07,18.7,Western Australia
2014-07,18.4,Western Australia
2015-07,18.7,Western Australia
2016-07,17.7,Western Australia
2017-07,18.1,Western Australia
2018-07,19.1,Western Australia
2019-07,19.3,Western Australia
2020-07,19.4,Western Australia
2021-07,18.3,Western Australia
2022-07,19,Western Australia
2023-07,18.7,Western Australia
2010-08,19.5,Western Australia
2011-08,20.2,Western Australia
2012-08,20,Western Australia
2013-08,20.3,Western Australia
2014-08,21.5,Western Australia
2015-08,19.4,Western Australia
2016-08,17.5,Western Australia
2017-08,18.8,Western Australia
2018-08,18.5,Western Australia
2019-08,20.2,Western Australia
2020-08,19.2,Western Australia
2021-08,19.5,Western Australia
2022-08,18.5,Western Australia
2023-08,20.6,Western Australia
2010-09,22.1,Western Australia
2011-09,20.5,Western Australia
2012-09,21.4,Western Australia
2013-09,20.1,Western Australia
2014-09,22.1,Western Australia
2015-09,22.8,Western Australia
2016-09,18.5,Western Australia
2017-09,20.8,Western Australia
2018-09,20.6,Western Australia
2019-09,23.1,Western Australia
2020-09,21.7,Western Australia
2021-09,21.6,Western Australia
2022-09,21.2,Western Australia
2023-09,22.7,Western Australia
2010-10,25.1,Western Australia
2011-10,24.4,Western Australia
2012-10,24.9,Western Australia
2013-10,24.1,Western Australia
2014-10,24.9,Western Australia
2015-10,27,Western Australia
2016-10,22,Western Australia
2017-10,23.2,Western Australia
2018-10,23.8,Western Australia
2019-10,24.7,Western Australia
2020-10,25.6,Western Australia
2021-10,21.8,Western Australia
2022-10,22.3,Western Australia
2023-10,27.3,Western Australia
2010-11,30.3,Western Australia
2011-11,26.1,Western Australia
2012-11,26.1,Western Australia
2013-11,29.5,Western Australia
2014-11,26.4,Western Australia
2015-11,29,Western Australia
2016-11,28.3,Western Australia
2017-11,30,Western Australia
2018-11,25.7,Western Australia
2019-11,29.8,Western Australia
2020-11,25,Western Australia
2021-11,26.8,Western Australia
2022-11,26.1,Western Australia
2023-11,31.5,Western Australia
2010-12,30.5,Western Australia
2011-12,30.6,Western Australia
2012-12,31.4,Western Australia
2013-12,31.1,Western Australia
2014-12,29.7,Western Australia
2015-12,30.1,Western Australia
2016-12,29.3,Western Australia
2017-12,30.6,Western Australia
2018-12,30.3,Western Australia
2019-12,33.9,Western Australia
2020-12,32.4,Western Australia
2021-12,32.5,Western Australia
2022-12,30.4,Western Australia
2023-12,32.5,Western Australia
